txn_id,sender_id,recipient_id,amount,currency,channel,timestamp,sender_age,sender_tenure_days,sender_typical_amount,recipient_is_new_to_sender,recipient_account_age_days,recipient_distinct_senders_1h,recipient_distinct_senders_24h,recipient_distinct_senders_7d,has_credential_event,credential_event_type,credential_event_minutes_before_txn,credential_failed_attempts,label
TXN-0000173,SND-00196,REC-00498,5916.76,TZS,p2p,2026-07-04T21:46:30,59,1753,644.68,0,158,1,1,3,1,password_reset,13.5834,0,0
TXN-0000174,SND-03663,REC-01417,123.45,GHS,merchant,2026-07-04T07:44:11,28,249,59.89,0,116,0,1,3,0,none,0.0,0,0
TXN-0000175,SND-03489,REC-00929,2279.09,ZAR,p2p,2026-07-09T18:45:50,40,1263,230.67,0,39,0,1,3,0,none,0.0,0,0
TXN-0000176,SND-00515,REC-00042,486.84,ZAR,p2p,2026-07-02T03:17:36,34,362,351.19,1,418,7,52,95,0,none,0.0,0,1
TXN-0000177,SND-03371,REC-01458,785.76,NGN,agent_cashout,2026-07-04T16:49:07,27,517,1445.53,1,89,0,0,1,1,device_change,4.8953,9,1
TXN-0000178,SND-01460,REC-02479,97.62,TZS,agent_cashout,2026-07-06T07:37:21,34,359,157.13,0,347,0,1,4,1,pin_failed_then_success,6.9279,7,0
TXN-0000179,SND-03977,REC-01164,6888.27,KES,bill_pay,2026-07-29T22:16:45,63,411,419.95,0,897,0,0,2,1,device_change,30.1933,1,0
TXN-0000180,SND-00347,REC-02221,4149.05,NGN,p2p,2026-07-17T16:03:56,23,236,2367.68,1,543,0,1,3,0,none,0.0,0,0
TXN-0000181,SND-03821,REC-01300,242.24,KES,merchant,2026-07-02T08:15:12,26,182,32.26,0,297,0,0,0,1,otp_delay_retry,21.7096,0,0
TXN-0000182,SND-00077,REC-02717,951.27,UGX,agent_cashout,2026-07-14T05:37:26,32,129,1264.41,1,206,3,11,96,0,none,0.0,0,1
TXN-0000183,SND-03890,REC-01166,133.5,XOF,bill_pay,2026-07-18T08:17:24,27,155,75.74,0,37,0,1,3,0,none,0.0,0,0
TXN-0000184,SND-00368,REC-02479,955.8,ZAR,p2p,2026-07-14T12:18:04,37,224,278.15,0,347,0,0,0,0,none,0.0,0,0
TXN-0000185,SND-00240,REC-02198,291.2,GHS,p2p,2026-07-24T06:53:23,30,874,242.03,1,573,0,0,1,0,none,0.0,0,0
TXN-0000186,SND-01149,REC-01543,4420.28,TZS,p2p,2026-07-06T03:48:21,52,32,1633.6,0,107,1,2,5,0,none,0.0,0,1
TXN-0000187,SND-03249,REC-00559,350.83,UGX,p2p,2026-07-01T08:21:25,41,299,118.38,1,45,0,1,3,1,pin_failed_then_success,30.1547,1,1
TXN-0000188,SND-01673,REC-02995,822.41,ZAR,merchant,2026-07-23T12:07:42,46,417,58.26,0,306,0,0,2,1,otp_delay_retry,21.1238,0,0
TXN-0000189,SND-02498,REC-02182,929.33,NGN,p2p,2026-07-08T18:47:03,35,51,81.07,0,244,0,0,0,1,password_reset,1.663,0,0
TXN-0000190,SND-02278,REC-01066,735.99,NGN,p2p,2026-07-15T19:15:01,37,141,363.16,0,224,0,1,3,1,sim_swap_alert,18.3627,1,0
TXN-0000191,SND-03878,REC-00622,425.39,XOF,p2p,2026-07-25T12:51:58,47,85,206.46,0,291,0,0,2,0,none,0.0,0,1
TXN-0000192,SND-00670,REC-00957,875.22,GHS,merchant,2026-07-09T11:56:23,23,1209,1223.8,0,331,11,51,125,0,none,0.0,0,1
TXN-0000193,SND-03926,REC-01951,655.96,KES,p2p,2026-07-20T03:44:31,29,262,657.08,1,439,11,20,84,1,sim_swap_alert,8.9597,0,1
TXN-0000194,SND-02219,REC-01806,3664.89,TZS,p2p,2026-07-05T08:43:30,38,224,454.53,1,274,0,2,2,0,none,0.0,0,1
TXN-0000195,SND-01298,REC-02994,34642.27,KES,agent_cashout,2026-07-12T17:48:34,42,476,1409.27,0,25,0,0,1,1,password_reset,18.0333,0,1
TXN-0000196,SND-02570,REC-02349,184.19,NGN,p2p,2026-07-24T08:04:50,25,1048,167.61,1,230,0,0,1,1,pin_failed_then_success,45.6689,1,1
TXN-0000197,SND-03957,REC-00275,168.8,ZAR,agent_cashout,2026-07-21T09:44:35,39,1278,148.11,0,1359,0,0,1,0,none,0.0,0,0
TXN-0000198,SND-03682,REC-00203,3954.29,TZS,p2p,2026-07-26T08:31:18,32,343,585.59,1,668,0,0,1,0,none,0.0,0,0
TXN-0000199,SND-02538,REC-00737,2341.18,XOF,p2p,2026-07-06T12:20:47,36,1021,524.49,0,452,1,1,3,1,pin_failed_then_success,1.5465,4,1
TXN-0000200,SND-03709,REC-00062,3902.91,UGX,merchant,2026-07-23T17:15:14,22,63,1978.67,0,188,0,1,1,0,none,0.0,0,1
TXN-0000201,SND-01185,REC-00463,6089.09,KES,agent_cashout,2026-07-12T13:24:43,54,176,592.97,1,211,0,1,2,1,otp_delay_retry,3.2569,0,0
TXN-0000202,SND-03032,REC-02828,1444.57,KES,p2p,2026-07-25T13:12:18,21,1286,245.8,0,105,0,1,2,1,pin_failed_then_success,21.2409,5,1
TXN-0000203,SND-02125,REC-02146,1808.12,XOF,p2p,2026-07-01T07:29:01,37,405,732.49,0,659,0,0,3,0,none,0.0,0,0
TXN-0000204,SND-01547,REC-02819,91.67,KES,p2p,2026-07-03T23:49:55,36,1046,13.08,0,401,0,1,2,1,otp_delay_retry,33.2673,5,0
TXN-0000205,SND-03702,REC-01750,14869.58,UGX,agent_cashout,2026-07-20T08:13:10,45,143,644.95,1,295,0,0,0,0,none,0.0,0,0
TXN-0000206,SND-02040,REC-02128,618.86,NGN,p2p,2026-07-05T16:22:36,45,381,384.78,0,432,5,20,138,1,otp_delay_retry,21.4351,1,1
TXN-0000207,SND-00114,REC-01569,3574.25,UGX,p2p,2026-07-22T11:10:09,52,309,5148.34,0,296,0,1,2,1,otp_delay_retry,48.3532,0,1
TXN-0000208,SND-02423,REC-02724,47.49,ZAR,p2p,2026-07-22T09:25:14,35,186,336.04,1,152,0,1,3,1,password_reset,32.3338,8,1
TXN-0000209,SND-03387,REC-01996,1041.38,ZAR,merchant,2026-07-20T19:11:02,41,641,924.27,0,435,0,3,5,0,none,0.0,0,0
TXN-0000210,SND-02107,REC-02740,70.55,NGN,agent_cashout,2026-07-17T09:06:12,28,310,57.4,1,1048,0,1,1,0,none,0.0,0,0
TXN-0000211,SND-03488,REC-01117,499.33,NGN,agent_cashout,2026-07-18T10:54:54,24,141,659.3,1,371,0,1,1,1,pin_failed_then_success,17.9141,1,0
TXN-0000212,SND-00387,REC-00675,2274.25,KES,bill_pay,2026-07-24T07:23:47,51,121,1756.73,0,97,0,2,2,0,none,0.0,0,0
TXN-0000213,SND-03563,REC-02506,947.01,GHS,p2p,2026-07-17T09:25:19,33,1749,1338.22,0,54,0,0,0,0,none,0.0,0,0
TXN-0000214,SND-02201,REC-01267,63.31,XOF,agent_cashout,2026-07-30T15:48:08,21,212,42.9,1,989,0,1,2,1,otp_delay_retry,109.3125,0,0
TXN-0000215,SND-02059,REC-01596,5500.34,NGN,p2p,2026-07-14T16:33:30,30,1054,472.56,0,204,0,1,4,0,none,0.0,0,0
TXN-0000216,SND-01155,REC-01986,1198.27,GHS,bill_pay,2026-07-23T18:49:47,19,274,377.11,0,49,9,33,132,0,none,0.0,0,1
TXN-0000217,SND-02501,REC-01787,117.39,NGN,p2p,2026-07-25T06:11:04,36,662,89.97,1,19,0,0,0,0,none,0.0,0,1
TXN-0000218,SND-01165,REC-01037,703.71,KES,agent_cashout,2026-07-16T17:50:07,23,922,1422.45,1,70,0,0,6,1,sim_swap_alert,6.3677,7,1
TXN-0000219,SND-02868,REC-02004,3405.62,NGN,merchant,2026-07-15T21:39:28,51,1856,169.29,0,46,0,1,3,1,sim_swap_alert,3.658,0,1
TXN-0000220,SND-02105,REC-01377,226.08,NGN,merchant,2026-07-23T18:01:03,45,328,156.95,0,884,8,14,36,0,none,0.0,0,1
TXN-0000221,SND-03835,REC-00661,105.23,ZAR,p2p,2026-07-17T09:12:34,32,23,86.28,1,802,0,0,1,1,pin_failed_then_success,25.5418,2,0
TXN-0000222,SND-01107,REC-02169,172.23,GHS,p2p,2026-07-27T22:35:45,59,14,347.77,1,682,1,1,1,0,none,0.0,0,0
TXN-0000223,SND-02523,REC-02313,253.02,ZAR,merchant,2026-07-24T20:03:03,39,713,246.3,1,251,17,50,96,0,none,0.0,0,0
TXN-0000224,SND-00727,REC-01610,1066.95,ZAR,agent_cashout,2026-07-27T08:32:39,40,532,389.93,0,63,0,1,3,0,none,0.0,0,0
TXN-0000225,SND-00342,REC-00258,2491.63,XOF,merchant,2026-07-04T17:40:34,51,171,2059.82,0,168,0,1,1,0,none,0.0,0,0
TXN-0000226,SND-01778,REC-01446,1319.05,NGN,agent_cashout,2026-07-01T18:04:12,42,2053,4367.3,0,130,0,0,1,0,none,0.0,0,0
TXN-0000227,SND-02494,REC-02757,372.44,NGN,p2p,2026-07-17T17:32:46,38,119,502.45,1,34,0,1,2,0,none,0.0,0,0
TXN-0000228,SND-03507,REC-01954,1236.67,TZS,p2p,2026-07-10T00:48:47,21,464,400.29,1,413,18,55,119,0,none,0.0,0,1
TXN-0000229,SND-00178,REC-02709,351.34,TZS,bill_pay,2026-07-25T13:10:00,39,195,175.51,0,272,0,0,3,0,none,0.0,0,0
TXN-0000230,SND-01014,REC-00437,918.51,ZAR,p2p,2026-07-04T09:38:28,30,354,771.77,0,243,0,0,0,1,sim_swap_alert,1.6146,8,1
TXN-0000231,SND-03973,REC-02975,4592.44,UGX,agent_cashout,2026-07-26T06:41:15,31,19,375.5,0,3,0,0,2,1,otp_delay_retry,50.441,0,0
TXN-0000232,SND-00069,REC-01240,523.19,TZS,merchant,2026-07-22T16:24:23,44,874,441.56,0,240,14,56,83,0,none,0.0,0,1
TXN-0000233,SND-01836,REC-02527,320.78,NGN,p2p,2026-07-16T15:36:57,29,533,77.25,1,10,0,1,2,0,none,0.0,0,1
TXN-0000234,SND-02607,REC-01821,196.27,UGX,bill_pay,2026-07-23T17:56:08,36,527,233.58,1,27,0,1,2,0,none,0.0,0,0
TXN-0000235,SND-00585,REC-02346,280.47,XOF,merchant,2026-07-13T06:19:04,40,262,436.22,0,78,3,44,159,0,none,0.0,0,1
TXN-0000236,SND-01258,REC-02512,25183.98,UGX,bill_pay,2026-07-08T16:22:43,29,473,1311.69,0,462,0,0,3,1,pin_failed_then_success,19.9895,3,1
TXN-0000237,SND-02492,REC-02890,31.64,NGN,p2p,2026-07-10T13:26:29,40,114,29.22,0,1002,0,0,0,1,sim_swap_alert,6.0237,8,0
TXN-0000238,SND-01633,REC-02419,193.24,KES,bill_pay,2026-07-25T18:06:24,43,915,147.66,0,206,0,0,0,0,none,0.0,0,0
TXN-0000239,SND-03246,REC-01198,366.92,GHS,p2p,2026-07-20T16:51:25,26,298,395.54,0,104,2,3,4,1,pin_failed_then_success,8.5076,1,0
TXN-0000240,SND-03937,REC-02397,379.43,GHS,p2p,2026-07-13T01:35:38,26,738,209.84,0,53,0,0,2,0,none,0.0,0,0
TXN-0000241,SND-01469,REC-00717,19802.23,UGX,bill_pay,2026-07-01T08:56:34,35,26,1489.11,0,118,0,0,4,0,none,0.0,0,0
TXN-0000242,SND-01250,REC-00475,457.15,KES,agent_cashout,2026-07-19T21:47:30,35,41,455.71,0,511,0,0,3,0,none,0.0,0,0
TXN-0000243,SND-03546,REC-00612,301.34,KES,p2p,2026-07-28T14:28:50,25,524,309.62,1,260,0,1,3,1,pin_failed_then_success,3.7562,3,0
TXN-0000244,SND-01599,REC-01506,2251.0,XOF,bill_pay,2026-07-04T07:56:55,50,1396,170.79,0,133,0,0,0,1,device_change,38.4703,1,1
TXN-0000245,SND-02286,REC-02316,257.15,TZS,p2p,2026-07-06T09:28:34,49,60,230.22,1,595,4,42,154,0,none,0.0,0,1
TXN-0000246,SND-02954,REC-00763,485.1,ZAR,agent_cashout,2026-07-04T20:30:10,44,167,330.48,0,221,0,1,2,1,password_reset,61.6672,1,0
TXN-0000247,SND-02818,REC-00946,170.54,KES,p2p,2026-07-09T14:18:19,48,112,119.57,1,313,0,0,3,0,none,0.0,0,0
TXN-0000248,SND-01405,REC-01016,259.88,KES,p2p,2026-07-25T00:23:10,21,604,132.83,0,77,7,20,76,0,none,0.0,0,1
TXN-0000249,SND-02504,REC-00976,43.7,XOF,p2p,2026-07-05T13:59:27,36,461,26.78,0,183,0,0,0,0,none,0.0,0,0
TXN-0000250,SND-02495,REC-00967,628.48,TZS,p2p,2026-07-07T12:40:41,32,64,206.37,1,779,0,0,0,1,pin_failed_then_success,17.1133,5,0
TXN-0000251,SND-01968,REC-01846,3346.85,KES,p2p,2026-07-17T06:43:50,48,53,642.8,0,830,0,0,1,0,none,0.0,0,1
TXN-0000252,SND-03376,REC-00685,180.36,XOF,p2p,2026-07-07T15:00:31,40,241,119.05,0,566,0,0,1,0,none,0.0,0,0
TXN-0000253,SND-00894,REC-02874,4876.04,GHS,p2p,2026-07-25T08:57:38,27,1885,553.5,1,1595,0,1,4,0,none,0.0,0,0
TXN-0000254,SND-03812,REC-01329,272.78,XOF,agent_cashout,2026-07-24T08:15:59,28,1746,215.43,0,506,0,1,2,0,none,0.0,0,0
TXN-0000255,SND-00644,REC-02143,1439.3,NGN,bill_pay,2026-07-17T20:34:46,42,332,83.35,0,333,1,1,2,0,none,0.0,0,0
TXN-0000256,SND-01331,REC-02394,400.88,XOF,p2p,2026-07-21T10:10:43,29,1000,254.71,1,2343,0,0,2,0,none,0.0,0,0
TXN-0000257,SND-01664,REC-02058,531.03,GHS,merchant,2026-07-10T18:23:39,27,387,544.06,1,67,0,1,2,1,pin_failed_then_success,5.9589,3,0
TXN-0000258,SND-00194,REC-01693,4864.38,KES,merchant,2026-07-08T06:29:19,37,1787,360.89,0,5,0,0,2,0,none,0.0,0,0
TXN-0000259,SND-00579,REC-02167,567.71,KES,p2p,2026-07-22T12:54:46,38,53,551.6,1,197,0,0,0,1,pin_failed_then_success,13.4377,5,0
TXN-0000260,SND-02877,REC-02848,266.59,XOF,bill_pay,2026-07-14T16:16:18,33,232,104.12,0,636,0,1,3,0,none,0.0,0,0
TXN-0000261,SND-00125,REC-00512,3228.93,XOF,p2p,2026-07-16T12:26:05,41,149,575.71,1,94,0,1,2,0,none,0.0,0,0
TXN-0000262,SND-00747,REC-02194,207.71,NGN,bill_pay,2026-07-16T10:32:34,46,965,350.58,0,276,0,2,2,0,none,0.0,0,0
TXN-0000263,SND-02226,REC-00576,252.53,NGN,p2p,2026-07-09T19:35:27,44,26,186.42,0,57,0,0,1,0,none,0.0,0,0
TXN-0000264,SND-02833,REC-01339,6240.56,KES,agent_cashout,2026-07-25T07:13:59,44,14,545.66,1,26,1,3,4,0,none,0.0,0,0
TXN-0000265,SND-00416,REC-02391,12883.61,NGN,p2p,2026-07-11T14:43:30,28,354,399.75,0,221,1,1,4,1,otp_delay_retry,15.039,0,0
TXN-0000266,SND-01814,REC-01972,416.12,GHS,p2p,2026-07-18T15:25:37,43,185,96.53,0,365,0,0,0,0,none,0.0,0,0
TXN-0000267,SND-02358,REC-01541,622.38,KES,p2p,2026-07-19T14:27:16,48,772,585.37,1,741,0,1,3,0,none,0.0,0,0
TXN-0000268,SND-02181,REC-01576,270.75,UGX,p2p,2026-07-15T08:36:01,31,238,50.81,0,275,0,1,2,0,none,0.0,0,1
TXN-0000269,SND-01678,REC-02551,43037.38,KES,merchant,2026-07-28T19:10:41,35,504,834.1,0,54,0,0,0,1,sim_swap_alert,42.9475,1,0
TXN-0000270,SND-03847,REC-01750,2414.64,UGX,p2p,2026-07-18T05:28:10,42,78,1439.58,0,295,0,0,3,1,device_change,3.8771,8,1
TXN-0000271,SND-01428,REC-02758,818.1,XOF,bill_pay,2026-07-29T16:47:07,35,237,1620.88,0,494,0,0,1,0,none,0.0,0,0
TXN-0000272,SND-03053,REC-01805,985.2,UGX,p2p,2026-07-25T16:19:33,30,136,365.82,0,321,0,0,0,1,pin_failed_then_success,0.6747,6,1
TXN-0000273,SND-01345,REC-02981,7120.97,KES,p2p,2026-07-28T19:16:59,41,209,111.28,0,218,0,1,1,1,password_reset,18.5313,1,0
TXN-0000274,SND-03580,REC-01603,5281.73,NGN,agent_cashout,2026-07-30T10:06:05,34,107,1204.03,1,306,1,3,4,0,none,0.0,0,0
TXN-0000275,SND-03081,REC-00446,1152.51,UGX,merchant,2026-07-24T13:36:15,25,446,724.98,0,649,0,0,1,0,none,0.0,0,0
TXN-0000276,SND-02362,REC-00093,160.26,XOF,agent_cashout,2026-07-23T16:39:42,39,941,119.2,1,504,0,0,1,0,none,0.0,0,0
TXN-0000277,SND-02364,REC-01293,188.38,ZAR,bill_pay,2026-07-05T08:55:27,62,457,63.81,1,365,0,1,4,0,none,0.0,0,0
TXN-0000278,SND-03396,REC-00415,6634.12,XOF,agent_cashout,2026-07-16T10:48:01,23,953,1396.29,0,780,1,1,2,1,pin_failed_then_success,9.7876,9,0
TXN-0000279,SND-01305,REC-02758,148.75,GHS,p2p,2026-07-12T15:47:47,35,878,39.38,1,494,0,0,2,1,password_reset,16.5149,0,0
TXN-0000280,SND-01943,REC-02648,949.19,NGN,agent_cashout,2026-07-26T13:22:07,24,526,419.09,1,493,13,53,170,1,pin_failed_then_success,30.6975,3,1
TXN-0000281,SND-02058,REC-00197,1326.19,NGN,p2p,2026-07-09T08:03:56,30,196,211.33,0,71,0,0,2,0,none,0.0,0,1
TXN-0000282,SND-01406,REC-02424,356.95,NGN,merchant,2026-07-07T12:48:25,42,1387,232.11,0,99,0,0,2,0,none,0.0,0,0
TXN-0000283,SND-02952,REC-00415,106.2,XOF,bill_pay,2026-07-08T15:22:15,38,410,102.58,0,780,0,1,6,0,none,0.0,0,0
TXN-0000284,SND-02231,REC-01763,408.26,ZAR,agent_cashout,2026-07-03T17:40:18,31,344,60.28,1,32,0,0,4,0,none,0.0,0,1
TXN-0000285,SND-01539,REC-01997,566.26,XOF,p2p,2026-07-18T20:22:22,27,195,629.87,1,1256,0,0,3,0,none,0.0,0,1
TXN-0000286,SND-03918,REC-00159,2111.19,NGN,merchant,2026-07-20T17:53:32,32,985,704.36,0,236,0,2,7,1,password_reset,36.4905,6,1
TXN-0000287,SND-00649,REC-02961,9460.59,ZAR,p2p,2026-07-30T14:41:24,40,96,1728.48,0,1072,0,1,3,0,none,0.0,0,0
TXN-0000288,SND-01548,REC-00696,1120.17,ZAR,p2p,2026-07-03T15:45:43,33,486,805.49,0,40,0,0,1,0,none,0.0,0,0
TXN-0000289,SND-02854,REC-00088,11921.73,UGX,agent_cashout,2026-07-20T17:13:21,24,328,1799.62,0,128,0,0,2,1,device_change,14.3404,0,0
TXN-0000290,SND-03946,REC-00774,2718.5,NGN,merchant,2026-07-21T13:34:00,27,187,671.64,1,92,0,1,3,0,none,0.0,0,0
TXN-0000291,SND-01730,REC-02086,47645.92,KES,agent_cashout,2026-07-27T07:16:40,26,980,1215.23,1,123,0,0,2,1,sim_swap_alert,24.8911,0,0
TXN-0000292,SND-03254,REC-00089,1315.84,GHS,merchant,2026-07-18T11:36:51,56,20,462.1,1,94,0,0,1,1,otp_delay_retry,14.7992,5,1
TXN-0000293,SND-03525,REC-02832,706.34,GHS,bill_pay,2026-07-19T17:44:58,37,727,1251.82,0,94,0,0,1,0,none,0.0,0,0
TXN-0000294,SND-03516,REC-02514,991.69,XOF,p2p,2026-07-16T16:48:17,23,34,104.33,1,441,1,1,2,0,none,0.0,0,0
TXN-0000295,SND-03142,REC-01859,1772.6,ZAR,p2p,2026-07-05T17:31:07,45,1022,696.6,1,349,0,0,2,0,none,0.0,0,0
TXN-0000296,SND-03932,REC-00072,90.37,XOF,p2p,2026-07-24T08:48:24,20,158,102.35,0,30,0,0,2,0,none,0.0,0,0
TXN-0000297,SND-02420,REC-01274,167.49,NGN,bill_pay,2026-07-28T13:32:31,49,555,192.42,0,204,0,0,2,1,otp_delay_retry,19.5592,8,1
TXN-0000298,SND-03940,REC-00236,40.63,ZAR,merchant,2026-07-07T09:18:48,39,313,20.07,0,525,0,0,1,0,none,0.0,0,0
TXN-0000299,SND-02939,REC-00052,119.51,NGN,bill_pay,2026-07-19T12:07:22,35,906,120.17,1,55,8,48,79,0,none,0.0,0,1
TXN-0000300,SND-01429,REC-00684,296.75,GHS,agent_cashout,2026-07-30T07:59:16,23,128,327.72,1,89,0,1,1,0,none,0.0,0,1
TXN-0000301,SND-00349,REC-01600,36.71,KES,p2p,2026-07-14T11:08:00,30,97,28.09,0,84,0,1,1,1,otp_delay_retry,40.1751,1,0
TXN-0000302,SND-00882,REC-01521,403.11,UGX,agent_cashout,2026-07-30T14:15:53,25,635,334.76,1,612,0,0,3,1,otp_delay_retry,9.7707,1,0
TXN-0000303,SND-02599,REC-00507,640.99,GHS,bill_pay,2026-07-23T18:34:29,46,768,377.34,0,47,0,0,1,1,password_reset,1.3469,8,0
TXN-0000304,SND-01048,REC-00538,37.69,KES,p2p,2026-07-13T15:11:11,41,274,30.22,0,1088,0,2,3,1,device_change,2.5365,9,1
TXN-0000305,SND-01187,REC-02843,890.51,ZAR,p2p,2026-07-20T14:13:11,39,74,779.96,1,46,0,1,2,0,none,0.0,0,0
TXN-0000306,SND-00146,REC-01568,54.48,ZAR,p2p,2026-07-16T20:06:44,46,140,70.04,1,1047,0,0,3,0,none,0.0,0,1
TXN-0000307,SND-01636,REC-02688,207.16,XOF,p2p,2026-07-02T15:59:09,30,366,88.5,0,169,0,0,2,0,none,0.0,0,0
TXN-0000308,SND-00969,REC-01950,1759.51,UGX,p2p,2026-07-13T08:08:04,34,275,394.76,0,672,0,1,3,0,none,0.0,0,1
TXN-0000309,SND-01389,REC-00859,196.74,ZAR,p2p,2026-07-10T13:03:06,23,114,140.09,0,218,0,1,2,0,none,0.0,0,0
TXN-0000310,SND-03956,REC-01890,16207.35,NGN,p2p,2026-07-07T01:29:05,40,104,1285.5,1,65,0,1,2,1,password_reset,38.1516,4,1
TXN-0000311,SND-00837,REC-01288,614.4,ZAR,p2p,2026-07-17T07:47:32,38,29,786.14,0,1159,8,21,39,0,none,0.0,0,0
TXN-0000312,SND-01040,REC-02908,1137.87,XOF,p2p,2026-07-24T23:47:26,42,1262,783.98,1,452,0,0,1,1,pin_failed_then_success,21.8857,7,1
TXN-0000313,SND-03309,REC-02454,13913.71,KES,p2p,2026-07-15T17:00:29,40,946,1643.46,0,401,0,1,1,0,none,0.0,0,1
TXN-0000314,SND-00924,REC-02249,4307.33,NGN,p2p,2026-07-26T15:59:57,54,1364,709.45,0,483,0,0,1,0,none,0.0,0,1
TXN-0000315,SND-01403,REC-02408,247.2,TZS,agent_cashout,2026-07-09T19:05:09,41,115,299.97,1,38,0,1,6,0,none,0.0,0,0
TXN-0000316,SND-03373,REC-01334,341.92,GHS,p2p,2026-07-27T16:24:39,38,451,411.74,0,755,0,1,1,0,none,0.0,0,0
TXN-0000317,SND-01294,REC-00535,3726.11,ZAR,bill_pay,2026-07-15T10:05:41,35,449,134.35,1,333,0,0,0,1,pin_failed_then_success,34.7472,3,1
TXN-0000318,SND-03884,REC-02835,224.32,GHS,merchant,2026-07-11T20:34:22,50,764,113.82,1,22,0,0,0,1,pin_failed_then_success,19.6271,3,0
TXN-0000319,SND-01310,REC-01986,530.81,NGN,merchant,2026-07-18T18:53:05,21,517,179.11,0,49,12,56,173,0,none,0.0,0,1
TXN-0000320,SND-01695,REC-02278,256.02,UGX,agent_cashout,2026-07-13T06:56:58,27,1332,332.05,1,30,4,10,89,1,otp_delay_retry,8.9511,1,1
TXN-0000321,SND-01278,REC-01663,135.1,XOF,agent_cashout,2026-07-16T15:14:28,49,78,139.85,0,546,0,0,0,0,none,0.0,0,0
TXN-0000322,SND-00134,REC-00671,681.38,GHS,merchant,2026-07-03T14:19:02,31,106,202.41,0,74,0,2,4,0,none,0.0,0,0
TXN-0000323,SND-03415,REC-01336,95.36,KES,bill_pay,2026-07-30T11:17:34,30,240,41.29,1,248,4,42,77,0,none,0.0,0,1
TXN-0000324,SND-02352,REC-02903,44.83,NGN,agent_cashout,2026-07-10T07:27:11,23,640,47.63,0,760,0,0,0,0,none,0.0,0,0
TXN-0000325,SND-00817,REC-01716,314.8,XOF,p2p,2026-07-21T19:47:09,36,583,17.08,0,432,0,2,6,1,password_reset,34.249,0,1
TXN-0000326,SND-00085,REC-02126,215.94,TZS,agent_cashout,2026-07-12T08:50:18,31,341,122.61,1,926,6,51,66,0,none,0.0,0,1
TXN-0000327,SND-02135,REC-00607,1271.72,XOF,p2p,2026-07-04T20:07:25,29,391,965.83,0,607,0,1,2,0,none,0.0,0,0
TXN-0000328,SND-00379,REC-00569,390.29,ZAR,p2p,2026-07-25T13:08:43,28,1213,308.68,0,12,0,0,3,1,sim_swap_alert,25.2214,8,1
TXN-0000329,SND-03168,REC-02469,831.65,ZAR,p2p,2026-07-23T08:39:02,33,478,62.38,0,349,0,0,0,0,none,0.0,0,0
TXN-0000330,SND-03862,REC-00183,530.09,NGN,p2p,2026-07-15T05:16:24,29,1677,197.41,0,170,0,2,5,1,sim_swap_alert,3.9479,1,0
TXN-0000331,SND-01021,REC-01333,45.62,GHS,p2p,2026-07-22T13:15:28,29,910,46.6,0,178,0,0,1,0,none,0.0,0,0
TXN-0000332,SND-02275,REC-01304,1598.76,XOF,bill_pay,2026-07-08T18:32:09,41,860,193.09,0,736,0,0,1,1,pin_failed_then_success,3.1171,1,1
TXN-0000333,SND-03297,REC-00830,1053.17,XOF,p2p,2026-07-03T06:13:20,23,402,29.46,0,662,0,0,2,1,pin_failed_then_success,43.6807,2,1
TXN-0000334,SND-03865,REC-02192,163.34,TZS,p2p,2026-07-08T14:37:56,51,439,138.2,0,32,7,16,43,0,none,0.0,0,1
TXN-0000335,SND-00566,REC-02638,359.52,TZS,bill_pay,2026-07-22T03:51:08,30,248,289.58,1,43,0,1,1,0,none,0.0,0,1
TXN-0000336,SND-00565,REC-02693,208.81,KES,p2p,2026-07-14T17:59:49,28,667,171.0,0,45,0,0,4,0,none,0.0,0,0
TXN-0000337,SND-00138,REC-01236,1353.2,NGN,merchant,2026-07-15T06:44:20,24,462,243.13,0,549,0,0,3,0,none,0.0,0,0
TXN-0000338,SND-01686,REC-00911,46.77,GHS,p2p,2026-07-11T16:29:01,36,178,31.63,1,1006,0,0,3,0,none,0.0,0,0
TXN-0000339,SND-03161,REC-00957,148.53,UGX,p2p,2026-07-17T10:21:06,36,383,209.57,0,331,8,34,93,0,none,0.0,0,0
TXN-0000340,SND-01175,REC-00946,58.53,ZAR,bill_pay,2026-07-04T14:02:03,49,411,103.01,0,313,0,4,5,0,none,0.0,0,0
TXN-0000341,SND-01673,REC-00350,43.13,NGN,merchant,2026-07-04T13:15:33,46,417,58.26,1,135,0,0,1,1,password_reset,125.1667,0,0
TXN-0000342,SND-00521,REC-01226,8838.4,GHS,agent_cashout,2026-07-03T09:05:08,35,119,176.13,0,202,0,0,2,1,device_change,68.5762,0,1
TXN-0000343,SND-01759,REC-02084,19560.48,TZS,p2p,2026-07-07T19:52:49,43,48,694.33,0,690,1,1,3,1,pin_failed_then_success,11.9425,2,0
TXN-0000344,SND-03662,REC-01802,422.16,TZS,p2p,2026-07-13T18:14:54,27,133,173.01,1,497,3,15,109,0,none,0.0,0,1
TXN-0000345,SND-00970,REC-02045,10784.09,NGN,agent_cashout,2026-07-22T17:51:40,33,452,1035.97,1,343,0,1,2,1,password_reset,111.4139,1,1
TXN-0000346,SND-02287,REC-02615,400.98,NGN,p2p,2026-07-15T19:26:34,34,916,38.52,0,416,0,0,1,0,none,0.0,0,1
